,presupuesto,acciones,acciones_debo,estado,valor,pred,dif
2016-12-30,5.9603294532858655,6744.0,0,0,14.827111457673,15.076525,
2017-01-03,200649.73829133593,0,6744.0,-1,14.875724937862,14.425147,-1.0
2017-01-04,200649.73829133593,0,6744.0,0,15.216019299186,13.160701,-1.0
2017-01-05,200649.73829133593,0,6744.0,0,14.584044056728,12.265684,0.0
2017-01-06,200649.73829133593,0,6744.0,0,14.243749695404,11.898539,-1.0
2017-01-09,200649.73829133593,0,6744.0,0,13.806228373702,11.330156,0.0
2017-01-10,200649.73829133593,0,6744.0,0,14.243749695404,11.33861,0.0
2017-01-11,12.280081875184937,7342.0,0,1,14.243749695404,11.688999,1.0
2017-01-12,12.280081875184937,7342.0,0,0,13.95206881427,12.217775,1.0
2017-01-13,12.280081875184937,7342.0,0,0,13.757614893513,12.615432,0.0
2017-01-17,12.280081875184937,7342.0,0,0,13.222866611433,12.955603,0.0
2017-01-18,12.280081875184937,7342.0,0,0,14.097909254837,13.168945,0.0
2017-01-19,12.280081875184937,7342.0,0,0,13.95206881427,13.260039,0.0
2017-01-20,12.280081875184937,7342.0,0,0,13.806228373702,13.421173,0.0
2017-01-23,12.280081875184937,7342.0,0,0,13.903455334081,13.405256,0.0
2017-01-24,12.280081875184937,7342.0,0,0,13.514547492568,13.478811,0.0
2017-01-25,12.280081875184937,7342.0,0,0,13.271480091622,13.618322,0.0
2017-01-26,12.280081875184937,7342.0,0,0,13.222866611433,13.648766,0.0
2017-01-27,12.280081875184937,7342.0,0,0,13.41732053219,13.413696,0.0
2017-01-30,12.280081875184937,7342.0,0,0,12.88257225011,13.073642,0.0
2017-01-31,190607.65168868098,0,7342.0,-1,12.979799210488,12.702506,-1.0
2017-02-01,190607.65168868098,0,7342.0,0,10.840806082168,12.240514,-1.0
2017-02-02,190607.65168868098,0,7342.0,0,9.6254690774404,11.687749,-1.0
2017-02-03,190607.65168868098,0,7342.0,0,9.2851747161168,10.530116,-1.0
2017-02-06,190607.65168868098,0,7342.0,0,8.9448803547931,9.950382,0.0
2017-02-07,190607.65168868098,0,7342.0,0,8.7504264340367,9.654739,0.0
2017-02-08,190607.65168868098,0,7342.0,0,8.6045859934695,9.426633,-1.0
2017-02-09,190607.65168868098,0,7342.0,0,8.6045859934695,9.138037,0.0
2017-02-10,190607.65168868098,0,7342.0,0,8.7504264340367,8.917522,0.0
2017-02-13,190607.65168868098,0,7342.0,0,8.7990399142258,8.881809,0.0
2017-02-14,3.1407476009617454,14562.0,0,1,8.7018129538477,9.086939,1.0
